User ID,His roles,His Skills Set,Specialized Profile ID,Qualifications ID,His Project Catalog ID,Experience ID,Specializations Roles
user_1749,['DevOps Specialist'],"['SQL', 'Vue.js', 'JavaScript', 'Kubernetes', 'React', 'Python']",SP_PrimaryFocus,QL_Certified,PC_DevIT_4,Entry,['DevIT']
user_1750,"['PPC Specialist', 'Copywriter (Marketing)']","['Google Ads', 'SEO Audit', 'HubSpot', 'A/B Testing']",SP_DualMastery,QL_Bachelors,PC_Sales_5,Intermediate,['Sales']
user_1751,"['Cloud Engineer', 'Backend Engineer', 'Frontend Developer']","['JavaScript', 'Vue.js', 'Django']",SP_CrossFunctional,QL_Certified,PC_DevIT_4,Intermediate,['DevIT']
user_1752,"['Virtual Assistant', 'Customer Service Rep']","['Scheduling', 'Slack', 'Zendesk', 'Excel Data Analysis', 'Trello', 'Microsoft Office']",SP_DualMastery,QL_Masters,PC_Admin_2,Entry,['Admin']
user_1753,['Backend Engineer'],"['Django', 'Vue.js', 'AWS', 'JavaScript', 'Dart', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_2,Intermediate,['DevIT']
user_1754,"['DevOps Specialist', 'Cloud Engineer', 'Mobile App Developer']","['Flutter', 'Vue.js', 'SQL', 'Kubernetes', 'Node.js']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_4,Expert,['DevIT']
user_1755,"['PPC Specialist', 'Translator', 'Tax Preparer']","['AP Style', 'Tax Preparation', 'Facebook Ads']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_4,Entry,"['Writing', 'Finance', 'Sales']"
user_1756,['PPC Specialist'],"['Salesforce', 'Content Strategy', 'Email Marketing', 'Google Ads', 'Facebook Ads', 'HubSpot', 'SEO Audit']",SP_PrimaryFocus,QL_Masters,PC_Sales_5,Entry,['Sales']
user_1757,"['Lead Generation Specialist', 'Social Media Manager']","['HubSpot', 'Facebook Ads', 'Salesforce', 'A/B Testing', 'Content Strategy', 'Email Marketing']",SP_DualMastery,QL_Certified,PC_Sales_3,Intermediate,['Sales']
user_1758,"['Social Media Manager', 'PPC Specialist']","['Facebook Ads', 'Email Marketing', 'HubSpot', 'Content Strategy', 'Google Ads', 'SEO Audit']",SP_DualMastery,QL_Bachelors,PC_Sales_4,Intermediate,['Sales']
user_1759,"['Ghostwriter', 'Translator']","['Grammarly Pro', 'Copyediting', 'AP Style', 'Legal Transcription', 'Medical Writing', 'Spanish Translation']",SP_DualMastery,QL_SelfTaught,PC_Writing_1,Expert,['Writing']
user_1760,"['Video Editor', 'Accountant', 'Copywriter (Marketing)']","['Content Strategy', 'Sketch', 'After Effects', 'InDesign', 'Salesforce']",SP_CrossFunctional,QL_Masters,PC_Design_4,Entry,"['Design', 'Finance', 'Sales']"
user_1761,['Data Scientist'],"['Go', 'JavaScript', 'SQL', 'Django', 'React', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1762,"['Accountant', 'Tax Preparer']","['Budgeting', 'SAP FICO', 'QuickBooks', 'Financial Modeling', 'Tax Preparation', 'Auditing']",SP_DualMastery,QL_Masters,PC_Finance_3,Entry,['Finance']
user_1763,"['Copywriter (Marketing)', 'Social Media Manager', 'PPC Specialist']","['Google Ads', 'Facebook Ads', 'Email Marketing', 'Content Strategy', 'SEO Audit', 'HubSpot']",SP_CrossFunctional,QL_Bachelors,PC_Sales_4,Intermediate,['Sales']
user_1764,['Brand Strategist'],"['Figma', 'Blender', 'Adobe Photoshop', 'InDesign', 'Sketch']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_1,Intermediate,['Design']
user_1765,"['Video Editor', 'Graphic Designer']","['Premiere Pro', 'Sketch', 'InDesign', 'Illustrator', 'Adobe Photoshop']",SP_DualMastery,QL_Certified,PC_Design_1,Entry,['Design']
user_1766,['Copywriter (Marketing)'],"['A/B Testing', 'Google Ads', 'Content Strategy', 'Salesforce']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_3,Expert,['Sales']
user_1767,"['SEO Specialist', 'Accountant']","['Google Ads', 'SEO Audit', 'Email Marketing', 'QuickBooks', 'HubSpot']",SP_DualMastery,QL_Certified,PC_Sales_5,Entry,"['Finance', 'Sales']"
user_1768,['Data Entry Specialist'],"['Typing Speed 80 WPM', 'Zendesk', 'Scheduling', 'CRM Management', 'Trello']",SP_PrimaryFocus,QL_Masters,PC_Admin_2,Intermediate,['Admin']
user_1769,"['Cloud Engineer', 'Translator']","['TensorFlow', 'SQL', 'Medical Writing']",SP_DualMastery,QL_SelfTaught,PC_DevIT_5,Intermediate,"['Writing', 'DevIT']"
user_1770,"['Financial Analyst', 'Tax Preparer', 'Accountant']","['Budgeting', 'Financial Modeling', 'Auditing', 'SAP FICO', 'Tax Preparation', 'QuickBooks']",SP_CrossFunctional,QL_SelfTaught,PC_Finance_3,Intermediate,['Finance']
user_1771,['Backend Engineer'],"['JavaScript', 'Kubernetes', 'Dart', 'Django', 'Vue.js']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_3,Entry,['DevIT']
user_1772,['Mobile App Developer'],"['SQL', 'Dart', 'Django', 'Python', 'Node.js']",SP_PrimaryFocus,QL_Masters,PC_DevIT_4,Entry,['DevIT']
user_1773,"['Accountant', 'Tax Preparer']","['Tax Preparation', 'SAP FICO', 'Budgeting', 'Financial Modeling']",SP_DualMastery,QL_Certified,PC_Finance_3,Entry,['Finance']
user_1774,"['UI/UX Designer', 'Video Editor']","['Adobe Photoshop', 'Premiere Pro', 'Figma', 'After Effects']",SP_DualMastery,QL_Masters,PC_Design_1,Entry,['Design']
user_1775,"['Backend Engineer', 'Cloud Engineer']","['TensorFlow', 'Vue.js', 'React', 'Node.js', 'Dart', 'Kubernetes', 'Django']",SP_DualMastery,QL_SelfTaught,PC_DevIT_2,Intermediate,['DevIT']
user_1776,"['PPC Specialist', 'Social Media Manager']","['SEO Audit', 'A/B Testing', 'Email Marketing', 'Salesforce', 'Facebook Ads', 'Google Ads', 'Content Strategy']",SP_DualMastery,QL_Certified,PC_Sales_1,Intermediate,['Sales']
user_1777,['SEO Specialist'],"['Salesforce', 'Google Ads', 'HubSpot', 'Email Marketing', 'Content Strategy', 'Facebook Ads', 'A/B Testing']",SP_PrimaryFocus,QL_SelfTaught,PC_Sales_3,Expert,['Sales']
user_1778,"['Mobile App Developer', 'Frontend Developer', 'DevOps Specialist']","['Go', 'Kubernetes', 'AWS']",SP_CrossFunctional,QL_Certified,PC_DevIT_1,Entry,['DevIT']
user_1779,['Data Scientist'],"['React', 'Django', 'Node.js', 'JavaScript', 'Vue.js']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1780,"['Financial Analyst', 'Virtual Assistant', 'Technical Writer']","['Legal Transcription', 'Financial Modeling', 'Trello']",SP_CrossFunctional,QL_Bachelors,PC_Finance_5,Intermediate,"['Writing', 'Admin', 'Finance']"
user_1781,['Ghostwriter'],"['Copyediting', 'Spanish Translation', 'Grammarly Pro']",SP_PrimaryFocus,QL_Bachelors,PC_Writing_5,Intermediate,['Writing']
user_1782,['UI/UX Designer'],"['After Effects', 'Figma', 'Illustrator', 'InDesign', 'Sketch', 'Blender', 'Premiere Pro']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_4,Intermediate,['Design']
user_1783,['Lead Generation Specialist'],"['SEO Audit', 'Content Strategy', 'Facebook Ads', 'HubSpot', 'Google Ads']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_3,Entry,['Sales']
user_1784,['Social Media Manager'],"['Google Ads', 'Facebook Ads', 'Salesforce', 'Content Strategy', 'Email Marketing', 'A/B Testing']",SP_PrimaryFocus,QL_Certified,PC_Sales_3,Intermediate,['Sales']
user_1785,"['SEO Specialist', 'Translator']","['A/B Testing', 'Copyediting', 'AP Style', 'Grammarly Pro', 'Email Marketing', 'Academic Research']",SP_DualMastery,QL_Certified,PC_Sales_3,Entry,"['Writing', 'Sales']"
user_1786,"['Frontend Developer', 'Backend Engineer']","['Go', 'JavaScript', 'SQL', 'TensorFlow', 'Dart']",SP_DualMastery,QL_Masters,PC_DevIT_3,Intermediate,['DevIT']
user_1787,['Content Writer'],"['Medical Writing', 'Copyediting', 'Legal Transcription']",SP_PrimaryFocus,QL_Bachelors,PC_Writing_3,Expert,['Writing']
user_1788,"['Mobile App Developer', 'Content Writer']","['Legal Transcription', 'Copyediting', 'Grammarly Pro', 'TensorFlow', 'Go', 'Spanish Translation']",SP_DualMastery,QL_Certified,PC_DevIT_2,Expert,"['Writing', 'DevIT']"
user_1789,['Lead Generation Specialist'],"['HubSpot', 'Google Ads', 'Email Marketing', 'Content Strategy', 'Salesforce', 'Facebook Ads']",SP_PrimaryFocus,QL_Masters,PC_Sales_2,Entry,['Sales']
user_1790,"['Editor/Proofreader', 'Translator']","['Grammarly Pro', 'Copyediting', 'Spanish Translation', 'Legal Transcription', 'Academic Research']",SP_DualMastery,QL_Certified,PC_Writing_1,Entry,['Writing']
user_1791,['Brand Strategist'],"['Blender', 'Sketch', 'After Effects', 'Figma']",SP_PrimaryFocus,QL_Masters,PC_Design_5,Intermediate,['Design']
user_1792,['Mobile App Developer'],"['Node.js', 'Django', 'Kubernetes', 'Python', 'Go']",SP_PrimaryFocus,QL_Masters,PC_DevIT_3,Expert,['DevIT']
user_1793,"['Financial Analyst', 'Bookkeeper', 'Accountant']","['Budgeting', 'Tax Preparation', 'SAP FICO', 'QuickBooks', 'Financial Modeling', 'Auditing']",SP_CrossFunctional,QL_Bachelors,PC_Finance_3,Entry,['Finance']
user_1794,"['Backend Engineer', 'Frontend Developer']","['Kubernetes', 'Vue.js', 'Python', 'Node.js']",SP_DualMastery,QL_Bachelors,PC_DevIT_1,Intermediate,['DevIT']
user_1795,"['Video Editor', 'Brand Strategist']","['Illustrator', 'Blender', 'Figma', 'InDesign', 'Premiere Pro']",SP_DualMastery,QL_SelfTaught,PC_Design_2,Expert,['Design']
user_1796,"['Backend Engineer', 'Cloud Engineer', 'Frontend Developer']","['Python', 'Vue.js', 'Node.js', 'Kubernetes']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_3,Entry,['DevIT']
user_1797,"['PPC Specialist', 'Bookkeeper', 'Data Scientist']","['SAP FICO', 'HubSpot', 'Google Ads', 'Flutter', 'AWS', 'JavaScript', 'Python']",SP_CrossFunctional,QL_Certified,PC_Sales_4,Intermediate,"['DevIT', 'Finance', 'Sales']"
user_1798,['Mobile App Developer'],"['Django', 'Flutter', 'Vue.js']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_5,Entry,['DevIT']
user_1799,['SEO Specialist'],"['HubSpot', 'Salesforce', 'Facebook Ads', 'A/B Testing', 'SEO Audit', 'Email Marketing', 'Content Strategy']",SP_PrimaryFocus,QL_Certified,PC_Sales_5,Intermediate,['Sales']
user_1800,"['Copywriter (Marketing)', 'PPC Specialist']","['Salesforce', 'Content Strategy', 'Google Ads']",SP_DualMastery,QL_Bachelors,PC_Sales_3,Intermediate,['Sales']
user_1801,['Motion Graphics Artist'],"['InDesign', 'Figma', 'Adobe Photoshop', 'Premiere Pro']",SP_PrimaryFocus,QL_Masters,PC_Design_3,Entry,['Design']
user_1802,['Video Editor'],"['Premiere Pro', 'After Effects', 'Illustrator', 'InDesign']",SP_PrimaryFocus,QL_Masters,PC_Design_4,Entry,['Design']
user_1803,"['Ghostwriter', 'Content Writer']","['Copyediting', 'Grammarly Pro', 'Medical Writing', 'Legal Transcription', 'AP Style', 'Academic Research', 'Spanish Translation']",SP_DualMastery,QL_SelfTaught,PC_Writing_2,Intermediate,['Writing']
user_1804,['Backend Engineer'],"['Node.js', 'TensorFlow', 'Flutter', 'Go']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Intermediate,['DevIT']
user_1805,['Brand Strategist'],"['Illustrator', 'Figma', 'InDesign', 'Sketch']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_5,Entry,['Design']
user_1806,"['Backend Engineer', 'Cloud Engineer', 'Data Scientist']","['Python', 'Flutter', 'SQL', 'Node.js', 'Vue.js', 'AWS']",SP_CrossFunctional,QL_Certified,PC_DevIT_3,Intermediate,['DevIT']
user_1807,"['Content Writer', 'Editor/Proofreader']","['Grammarly Pro', 'Spanish Translation', 'Legal Transcription']",SP_DualMastery,QL_Certified,PC_Writing_4,Expert,['Writing']
user_1808,['Mobile App Developer'],"['TensorFlow', 'Node.js', 'Vue.js', 'Dart', 'AWS', 'Flutter']",SP_PrimaryFocus,QL_Masters,PC_DevIT_3,Entry,['DevIT']
user_1809,"['Graphic Designer', 'Project Coordinator', 'Backend Engineer']","['Vue.js', 'TensorFlow', 'Sketch', 'Blender', 'Figma', 'AWS']",SP_CrossFunctional,QL_SelfTaught,PC_Design_1,Entry,"['Design', 'Admin', 'DevIT']"
user_1810,['PPC Specialist'],"['Email Marketing', 'SEO Audit', 'A/B Testing', 'Salesforce']",SP_PrimaryFocus,QL_Certified,PC_Sales_4,Expert,['Sales']
user_1811,"['Frontend Developer', 'Mobile App Developer']","['Vue.js', 'React', 'Go']",SP_DualMastery,QL_Certified,PC_DevIT_2,Entry,['DevIT']
user_1812,['SEO Specialist'],"['Email Marketing', 'HubSpot', 'Content Strategy', 'Google Ads']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_1,Intermediate,['Sales']
user_1813,"['Frontend Developer', 'Cloud Engineer', 'Mobile App Developer']","['Kubernetes', 'JavaScript', 'Dart', 'React']",SP_CrossFunctional,QL_Certified,PC_DevIT_3,Entry,['DevIT']
user_1814,"['Financial Analyst', 'Tax Preparer', 'Bookkeeper']","['SAP FICO', 'Budgeting', 'Auditing', 'QuickBooks', 'Tax Preparation', 'Financial Modeling']",SP_CrossFunctional,QL_Certified,PC_Finance_4,Intermediate,['Finance']
user_1815,"['Translator', 'Cloud Engineer', 'Bookkeeper']","['Flutter', 'Legal Transcription', 'Python']",SP_CrossFunctional,QL_Masters,PC_Writing_2,Entry,"['Writing', 'DevIT', 'Finance']"
user_1816,"['Data Scientist', 'DevOps Specialist', 'Mobile App Developer']","['Django', 'SQL', 'Dart', 'Go']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_4,Intermediate,['DevIT']
user_1817,"['Backend Engineer', 'Frontend Developer']","['Python', 'AWS', 'Flutter', 'Django', 'Node.js']",SP_DualMastery,QL_SelfTaught,PC_DevIT_2,Entry,['DevIT']
user_1818,['Frontend Developer'],"['React', 'Vue.js', 'Python', 'Kubernetes']",SP_PrimaryFocus,QL_Masters,PC_DevIT_3,Entry,['DevIT']
user_1819,"['Frontend Developer', 'Mobile App Developer', 'Backend Engineer']","['Kubernetes', 'Go', 'TensorFlow', 'SQL', 'Python', 'Django', 'Vue.js']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_3,Intermediate,['DevIT']
user_1820,"['Project Coordinator', 'Data Entry Specialist', 'Customer Service Rep']","['Microsoft Office', 'Slack', 'Zendesk', 'Scheduling', 'CRM Management', 'Trello', 'Excel Data Analysis']",SP_CrossFunctional,QL_Certified,PC_Admin_2,Expert,['Admin']
user_1821,"['SEO Specialist', 'Copywriter (Marketing)']","['HubSpot', 'SEO Audit', 'A/B Testing', 'Email Marketing', 'Content Strategy']",SP_DualMastery,QL_Bachelors,PC_Sales_1,Entry,['Sales']
user_1822,"['UI/UX Designer', 'Motion Graphics Artist']","['Blender', 'Premiere Pro', 'After Effects', 'InDesign', 'Figma', 'Sketch', 'Illustrator']",SP_DualMastery,QL_Certified,PC_Design_1,Entry,['Design']
user_1823,['Editor/Proofreader'],"['Academic Research', 'Copyediting', 'AP Style', 'Medical Writing', 'Legal Transcription', 'Grammarly Pro']",SP_PrimaryFocus,QL_SelfTaught,PC_Writing_3,Entry,['Writing']
user_1824,"['Mobile App Developer', 'Editor/Proofreader', 'Accountant']","['JavaScript', 'Auditing', 'Budgeting', 'SQL', 'Tax Preparation', 'Copyediting', 'Python']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_5,Intermediate,"['Writing', 'DevIT', 'Finance']"
user_1825,['SEO Specialist'],"['Email Marketing', 'Salesforce', 'HubSpot', 'Facebook Ads', 'SEO Audit', 'Content Strategy', 'Google Ads']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_5,Entry,['Sales']
user_1826,"['PPC Specialist', 'Social Media Manager', 'Copywriter (Marketing)']","['Facebook Ads', 'Salesforce', 'Content Strategy', 'Email Marketing']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_5,Entry,['Sales']
user_1827,"['Cloud Engineer', 'Frontend Developer']","['Django', 'Flutter', 'Python', 'Go', 'JavaScript']",SP_DualMastery,QL_SelfTaught,PC_DevIT_1,Intermediate,['DevIT']
user_1828,"['Editor/Proofreader', 'Translator', 'Technical Writer']","['Legal Transcription', 'AP Style', 'Academic Research', 'Medical Writing']",SP_CrossFunctional,QL_SelfTaught,PC_Writing_5,Intermediate,['Writing']
user_1829,['Data Scientist'],"['SQL', 'Kubernetes', 'Go', 'Python', 'Django', 'Node.js', 'JavaScript']",SP_PrimaryFocus,QL_Certified,PC_DevIT_5,Intermediate,['DevIT']
user_1830,['Cloud Engineer'],"['Django', 'Node.js', 'AWS', 'React', 'SQL', 'Vue.js']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_5,Intermediate,['DevIT']
user_1831,"['Frontend Developer', 'Backend Engineer']","['JavaScript', 'Django', 'Go', 'Flutter', 'Vue.js', 'SQL', 'React']",SP_DualMastery,QL_Certified,PC_DevIT_2,Intermediate,['DevIT']
user_1832,"['Mobile App Developer', 'Backend Engineer']","['Python', 'Node.js', 'AWS', 'JavaScript', 'Flutter', 'Kubernetes', 'Django']",SP_DualMastery,QL_Bachelors,PC_DevIT_1,Expert,['DevIT']
user_1833,"['Frontend Developer', 'Mobile App Developer']","['SQL', 'React', 'Django', 'Go', 'Dart']",SP_DualMastery,QL_SelfTaught,PC_DevIT_3,Entry,['DevIT']
user_1834,"['Virtual Assistant', 'Data Entry Specialist', 'Project Coordinator']","['CRM Management', 'Scheduling', 'Zendesk']",SP_CrossFunctional,QL_Masters,PC_Admin_3,Intermediate,['Admin']
user_1835,"['Video Editor', 'Brand Strategist', 'UI/UX Designer']","['Illustrator', 'Premiere Pro', 'Blender', 'Sketch', 'After Effects', 'Adobe Photoshop']",SP_CrossFunctional,QL_Bachelors,PC_Design_5,Intermediate,['Design']
user_1836,['Content Writer'],"['Legal Transcription', 'Spanish Translation', 'Academic Research', 'AP Style', 'Grammarly Pro']",SP_PrimaryFocus,QL_Bachelors,PC_Writing_2,Entry,['Writing']
user_1837,"['Data Scientist', 'DevOps Specialist']","['Python', 'Flutter', 'Django', 'AWS', 'Dart', 'JavaScript']",SP_DualMastery,QL_SelfTaught,PC_DevIT_1,Intermediate,['DevIT']
user_1838,['DevOps Specialist'],"['SQL', 'Kubernetes', 'TensorFlow']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_2,Entry,['DevIT']
user_1839,"['Mobile App Developer', 'Backend Engineer']","['Django', 'JavaScript', 'Vue.js', 'Go', 'Kubernetes', 'React', 'Python']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Entry,['DevIT']
user_1840,"['Virtual Assistant', 'Customer Service Rep']","['Trello', 'Scheduling', 'Zendesk', 'CRM Management', 'Excel Data Analysis', 'Microsoft Office']",SP_DualMastery,QL_SelfTaught,PC_Admin_3,Expert,['Admin']
user_1841,"['DevOps Specialist', 'Lead Generation Specialist', 'Bookkeeper']","['JavaScript', 'Python', 'A/B Testing', 'Financial Modeling', 'TensorFlow', 'Flutter']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_3,Expert,"['DevIT', 'Finance', 'Sales']"
user_1842,['Frontend Developer'],"['Vue.js', 'Django', 'Kubernetes']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Intermediate,['DevIT']
user_1843,['SEO Specialist'],"['Email Marketing', 'A/B Testing', 'Facebook Ads', 'Content Strategy', 'SEO Audit']",SP_PrimaryFocus,QL_Certified,PC_Sales_4,Intermediate,['Sales']
user_1844,"['Ghostwriter', 'Translator']","['Legal Transcription', 'Spanish Translation', 'Copyediting', 'AP Style', 'Grammarly Pro', 'Medical Writing', 'Academic Research']",SP_DualMastery,QL_Certified,PC_Writing_5,Expert,['Writing']
user_1845,"['Motion Graphics Artist', 'Translator']","['InDesign', 'Premiere Pro', 'Grammarly Pro', 'Medical Writing', 'Copyediting', 'Legal Transcription', 'Academic Research']",SP_DualMastery,QL_Masters,PC_Design_3,Entry,"['Design', 'Writing']"
user_1846,"['UI/UX Designer', 'Brand Strategist', 'Motion Graphics Artist']","['Illustrator', 'Sketch', 'Adobe Photoshop']",SP_CrossFunctional,QL_Bachelors,PC_Design_5,Intermediate,['Design']
user_1847,"['Mobile App Developer', 'DevOps Specialist']","['React', 'Vue.js', 'JavaScript']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Intermediate,['DevIT']
user_1848,"['Motion Graphics Artist', 'Graphic Designer']","['Figma', 'After Effects', 'Sketch', 'InDesign']",SP_DualMastery,QL_Bachelors,PC_Design_5,Entry,['Design']
user_1849,"['Editor/Proofreader', 'Ghostwriter', 'Translator']","['Grammarly Pro', 'Academic Research', 'Legal Transcription', 'Medical Writing', 'AP Style']",SP_CrossFunctional,QL_Certified,PC_Writing_4,Entry,['Writing']
user_1850,['Data Entry Specialist'],"['Slack', 'Excel Data Analysis', 'Zendesk', 'CRM Management', 'Typing Speed 80 WPM', 'Microsoft Office', 'Trello']",SP_PrimaryFocus,QL_Certified,PC_Admin_1,Intermediate,['Admin']
user_1851,"['Graphic Designer', 'Translator']","['Figma', 'Grammarly Pro', 'After Effects', 'Medical Writing', 'Spanish Translation', 'Sketch']",SP_DualMastery,QL_Certified,PC_Design_5,Intermediate,"['Design', 'Writing']"
user_1852,['Project Coordinator'],"['Trello', 'Typing Speed 80 WPM', 'Excel Data Analysis', 'Microsoft Office', 'CRM Management']",SP_PrimaryFocus,QL_SelfTaught,PC_Admin_2,Entry,['Admin']
user_1853,"['Brand Strategist', 'Graphic Designer']","['Adobe Photoshop', 'InDesign', 'After Effects', 'Illustrator']",SP_DualMastery,QL_Certified,PC_Design_4,Entry,['Design']
user_1854,"['Virtual Assistant', 'Customer Service Rep']","['CRM Management', 'Scheduling', 'Excel Data Analysis', 'Microsoft Office', 'Zendesk']",SP_DualMastery,QL_SelfTaught,PC_Admin_1,Intermediate,['Admin']
user_1855,"['Copywriter (Marketing)', 'PPC Specialist']","['Content Strategy', 'SEO Audit', 'Email Marketing', 'HubSpot', 'Facebook Ads', 'Google Ads', 'Salesforce']",SP_DualMastery,QL_Bachelors,PC_Sales_1,Entry,['Sales']
user_1856,"['Translator', 'UI/UX Designer', 'PPC Specialist']","['Academic Research', 'Legal Transcription', 'Facebook Ads', 'Email Marketing']",SP_CrossFunctional,QL_Bachelors,PC_Writing_1,Intermediate,"['Design', 'Writing', 'Sales']"
user_1857,"['Translator', 'Ghostwriter']","['Spanish Translation', 'AP Style', 'Copyediting', 'Academic Research', 'Grammarly Pro', 'Legal Transcription', 'Medical Writing']",SP_DualMastery,QL_Certified,PC_Writing_1,Expert,['Writing']
user_1858,"['Frontend Developer', 'Data Scientist']","['TensorFlow', 'Python', 'AWS', 'Flutter', 'Django', 'Dart', 'Go']",SP_DualMastery,QL_Masters,PC_DevIT_1,Entry,['DevIT']
user_1859,"['Data Scientist', 'Bookkeeper', 'Lead Generation Specialist']","['Python', 'React', 'SEO Audit', 'Salesforce', 'Tax Preparation', 'Dart', 'Financial Modeling']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_1,Entry,"['DevIT', 'Finance', 'Sales']"
user_1860,['Brand Strategist'],"['After Effects', 'InDesign', 'Blender', 'Illustrator', 'Figma', 'Adobe Photoshop']",SP_PrimaryFocus,QL_Certified,PC_Design_2,Intermediate,['Design']
user_1861,['Motion Graphics Artist'],"['Adobe Photoshop', 'After Effects', 'Sketch', 'Figma', 'Blender', 'Illustrator']",SP_PrimaryFocus,QL_Masters,PC_Design_1,Intermediate,['Design']
user_1862,"['Editor/Proofreader', 'Ghostwriter']","['Medical Writing', 'Spanish Translation', 'Academic Research', 'Copyediting', 'AP Style', 'Legal Transcription']",SP_DualMastery,QL_Bachelors,PC_Writing_2,Intermediate,['Writing']
user_1863,"['Mobile App Developer', 'DevOps Specialist']","['Go', 'Python', 'SQL']",SP_DualMastery,QL_Masters,PC_DevIT_2,Intermediate,['DevIT']
user_1864,"['Data Scientist', 'DevOps Specialist']","['JavaScript', 'Node.js', 'React', 'Django', 'Go', 'Kubernetes']",SP_DualMastery,QL_Certified,PC_DevIT_5,Entry,['DevIT']
user_1865,['Mobile App Developer'],"['Kubernetes', 'Python', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_5,Entry,['DevIT']
user_1866,"['DevOps Specialist', 'Cloud Engineer']","['SQL', 'Python', 'TensorFlow', 'Vue.js', 'Node.js']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Intermediate,['DevIT']
user_1867,"['Translator', 'Ghostwriter', 'Technical Writer']","['Academic Research', 'Legal Transcription', 'Medical Writing', 'Spanish Translation', 'Grammarly Pro', 'AP Style', 'Copyediting']",SP_CrossFunctional,QL_Masters,PC_Writing_4,Entry,['Writing']
user_1868,['Frontend Developer'],"['AWS', 'Django', 'Python']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1869,"['Video Editor', 'Motion Graphics Artist']","['After Effects', 'Sketch', 'Blender', 'Adobe Photoshop', 'Figma', 'Premiere Pro']",SP_DualMastery,QL_Masters,PC_Design_3,Entry,['Design']
user_1870,"['Graphic Designer', 'Motion Graphics Artist']","['Premiere Pro', 'Sketch', 'Blender', 'Adobe Photoshop', 'Illustrator', 'After Effects']",SP_DualMastery,QL_SelfTaught,PC_Design_2,Expert,['Design']
user_1871,['Cloud Engineer'],"['Kubernetes', 'JavaScript', 'Python', 'AWS', 'TensorFlow', 'Go']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Intermediate,['DevIT']
user_1872,"['Lead Generation Specialist', 'Cloud Engineer', 'Tax Preparer']","['Facebook Ads', 'Vue.js', 'AWS', 'Flutter', 'Node.js', 'Google Ads']",SP_CrossFunctional,QL_Masters,PC_Sales_3,Entry,"['DevIT', 'Finance', 'Sales']"
user_1873,['DevOps Specialist'],"['SQL', 'React', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_4,Intermediate,['DevIT']
user_1874,"['Backend Engineer', 'Mobile App Developer', 'Cloud Engineer']","['Vue.js', 'Go', 'SQL', 'JavaScript', 'Node.js', 'AWS', 'Python']",SP_CrossFunctional,QL_Certified,PC_DevIT_4,Intermediate,['DevIT']
user_1875,['Video Editor'],"['Adobe Photoshop', 'InDesign', 'Sketch', 'Illustrator', 'After Effects', 'Premiere Pro', 'Blender']",SP_PrimaryFocus,QL_Masters,PC_Design_2,Entry,['Design']
user_1876,"['Backend Engineer', 'Technical Writer']","['React', 'Dart', 'Vue.js']",SP_DualMastery,QL_Masters,PC_DevIT_1,Intermediate,"['Writing', 'DevIT']"
user_1877,['SEO Specialist'],"['Email Marketing', 'Content Strategy', 'A/B Testing', 'Google Ads', 'HubSpot']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_1,Intermediate,['Sales']
user_1878,['Tax Preparer'],"['Tax Preparation', 'Budgeting', 'Auditing']",SP_PrimaryFocus,QL_Masters,PC_Finance_1,Entry,['Finance']
user_1879,"['Backend Engineer', 'Mobile App Developer']","['Dart', 'Go', 'Flutter', 'Node.js', 'Kubernetes']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Intermediate,['DevIT']
